date,bsadf,cv90,cv95,cv99,cv95_wb,y
2017-01-31,0.5383923926453921,0.2824170039134581,0.6351442673254037,1.304252393685041,0.5222027359330749,5.735604086979157
2017-02-28,0.5879863534170378,0.2767820348135145,0.6859118109237986,1.3769267226785478,0.5374568275828813,5.749392985908253
2017-03-31,0.6700146586692135,0.27498537290150993,0.7040385255122326,1.3405125210488282,0.6031516618144246,5.7720639820726065
2017-04-30,0.741376842830571,0.27091878140415926,0.619499161641998,1.351989964929471,0.7682993692909207,5.799092654460526
2017-05-31,0.6849434839142589,0.2731189838236732,0.5960432756345125,1.2598172290528322,0.6026967370758639,5.809942670484592
2017-06-30,0.6728299950058361,0.24248698670564797,0.5954113105163764,1.0755508352721357,0.583003916689058,5.81740873473106
2017-07-31,0.6515466983889739,0.27926127483163266,0.6594206743169244,1.1479235705541786,0.5291390676582506,5.821565510312585
2017-08-31,0.663154321404598,0.2957235306251547,0.6409962267795206,1.2161048505648713,0.4793305340415801,5.828062875166538
2017-09-30,0.6396750754825993,0.28736943617376787,0.6465919066379794,1.3061503119944162,0.4076165897775603,5.83129579495516
2017-10-31,0.6810771840139922,0.2244119105217358,0.5593445241969711,1.1826935797824962,0.3800656929573923,5.841222883777439
2017-11-30,0.6821389286307437,0.22824747788416658,0.5475161270236585,1.0167769582245256,0.2986813713151779,5.849900982786195
2017-12-31,0.7396227213138512,0.25716135891111225,0.5736985142857541,1.2072237348840806,0.34766981784247464,5.865617837242007
2018-01-31,0.7667931412038819,0.287383635597091,0.5869799603394928,1.1064675129834194,0.34743956605175697,5.881649681100775
2018-02-28,0.7983906005050426,0.24581187069610444,0.617880338345594,1.0542141903436921,0.3955104728957367,5.898526551448713
2018-03-31,0.8125355643681846,0.24288770768120585,0.5946249023954939,1.1081646573297779,0.3219165975767363,5.91350300563827
2018-04-30,0.86221720342419,0.27677564628290996,0.6511325769769469,1.1571555797843351,0.4254027248538843,5.932245187448011
2018-05-31,0.880719775401004,0.2539334598451118,0.5846954120651855,1.13974764879785,0.4091852218349113,5.949078830611544
